[22:04:14] [INFO] received Windows console close event; shutting log-core down
[22:06:09] [INFO] received Windows console close event; shutting log-core down
[22:09:21] [INFO] received Windows console close event; shutting log-core down
[22:12:09] [INFO] received Windows console close event; shutting log-core down
[23:27:55] [INFO] received Windows console close event; shutting log-core down
[23:30:35] [INFO] received Windows console close event; shutting log-core down
[23:33:05] [INFO] received Windows console close event; shutting log-core down
[23:35:01] [INFO] received Windows console close event; shutting log-core down
[23:45:29] [INFO] received Windows console close event; shutting log-core down
[23:59:09] [INFO] received Windows console close event; shutting log-core down
[00:05:50] [INFO] received Windows console close event; shutting log-core down
[00:10:53] [INFO] received Windows console close event; shutting log-core down
[00:47:34] [INFO] received Windows console close event; shutting log-core down
[14:22:29] [INFO] received Windows console close event; shutting log-core down
[15:05:35] [INFO] received Windows console close event; shutting log-core down
[15:08:03] [INFO] received Windows console close event; shutting log-core down
[15:17:33] [INFO] received Windows console close event; shutting log-core down
[15:36:56] [INFO] received Windows console close event; shutting log-core down
[15:41:09] [INFO] received Windows console close event; shutting log-core down
[16:14:26] [INFO] received Windows console close event; shutting log-core down
[16:23:20] [INFO] received Windows console close event; shutting log-core down
[16:41:28] [INFO] received Windows console close event; shutting log-core down
[16:52:27] [INFO] received Windows console close event; shutting log-core down
[17:57:37] [INFO] received Windows console close event; shutting log-core down
[17:58:57] [INFO] received Windows console close event; shutting log-core down
[18:03:36] [INFO] received Windows console close event; shutting log-core down
[18:06:34] [INFO] received Windows console close event; shutting log-core down
[18:33:20] [INFO] received Windows console close event; shutting log-core down
[22:03:28] [INFO] received Windows console close event; shutting log-core down
[13:42:29] [INFO] received Windows console close event; shutting log-core down
[13:50:02] [INFO] received Windows console close event; shutting log-core down
[14:03:54] [INFO] received Windows console close event; shutting log-core down
[15:06:15] [INFO] received Windows console close event; shutting log-core down
[15:14:45] [INFO] received Windows console close event; shutting log-core down
[15:51:24] [INFO] received Windows console close event; shutting log-core down
[16:28:04] [INFO] received Windows console close event; shutting log-core down
[16:36:27] [INFO] received Windows console close event; shutting log-core down
[16:54:56] [INFO] received Windows console close event; shutting log-core down
[17:54:17] [INFO] received Windows console close event; shutting log-core down
[18:02:18] [INFO] received Windows console close event; shutting log-core down
[20:10:58] [INFO] received Windows console close event; shutting log-core down
[21:37:18] [INFO] received Windows console close event; shutting log-core down
[21:47:54] [INFO] received Windows console close event; shutting log-core down
[21:56:03] [INFO] received Windows console close event; shutting log-core down
[22:00:33] [INFO] received Windows console close event; shutting log-core down
[22:06:12] [INFO] received Windows console close event; shutting log-core down
[22:18:52] [INFO] received Windows console close event; shutting log-core down
[22:18:54] [INFO] received Windows console close event; shutting log-core down
[22:20:01] [INFO] received Windows console close event; shutting log-core down
[22:23:13] [INFO] received Windows console close event; shutting log-core down
[22:24:25] [INFO] received Windows console close event; shutting log-core down
[22:30:47] [INFO] received Windows console close event; shutting log-core down
[22:31:56] [INFO] received Windows console close event; shutting log-core down
[13:04:30] [INFO] received Windows console close event; shutting log-core down
[13:13:30] [INFO] received Windows console close event; shutting log-core down
[13:30:57] [INFO] received Windows console close event; shutting log-core down
[14:48:07] [INFO] received Windows console close event; shutting log-core down
[12:21:59] [INFO] received Windows console close event; shutting log-core down
[12:36:11] [INFO] received Windows console close event; shutting log-core down
[12:54:15] [INFO] received Windows console close event; shutting log-core down
[13:03:00] [INFO] received Windows console close event; shutting log-core down
[13:20:49] [INFO] received Windows console close event; shutting log-core down
[13:31:58] [INFO] received Windows console close event; shutting log-core down
[13:39:49] [INFO] received Windows console close event; shutting log-core down
[13:43:51] [INFO] received Windows console close event; shutting log-core down
[14:03:07] [INFO] received Windows console close event; shutting log-core down
[14:05:42] [INFO] received Windows console close event; shutting log-core down
[14:07:15] [INFO] received Windows console close event; shutting log-core down
[14:27:17] [INFO] received Windows console close event; shutting log-core down
[14:28:25] [INFO] received Windows console close event; shutting log-core down
[14:52:46] [INFO] received Windows console close event; shutting log-core down
[20:37:09] [INFO] received Windows console close event; shutting log-core down
[22:17:41] [INFO] received Windows console close event; shutting log-core down
[22:34:38] [INFO] received Windows console close event; shutting log-core down
[22:48:20] [INFO] received Windows console close event; shutting log-core down
[22:50:08] [INFO] received Windows console close event; shutting log-core down
[22:51:16] [INFO] received Windows console close event; shutting log-core down
[23:52:19] [INFO] received Windows console close event; shutting log-core down
[12:41:13] [INFO] received Windows console close event; shutting log-core down
[12:52:06] [INFO] received Windows console close event; shutting log-core down
[12:56:04] [INFO] received Windows console close event; shutting log-core down
[13:17:01] [INFO] received Windows console close event; shutting log-core down
[13:42:28] [INFO] received Windows console close event; shutting log-core down
[13:56:12] [INFO] received Windows console close event; shutting log-core down
[16:33:27] [INFO] received Windows console close event; shutting log-core down
[16:34:22] [INFO] received Windows console close event; shutting log-core down
[16:34:52] [INFO] received Windows console close event; shutting log-core down
[16:35:29] [INFO] received Windows console close event; shutting log-core down
[16:41:57] [INFO] received Windows console close event; shutting log-core down
[16:46:59] [INFO] received Windows console close event; shutting log-core down
[16:54:12] [INFO] received Windows console close event; shutting log-core down
[18:20:34] [INFO] received Windows console close event; shutting log-core down
[21:04:31] [INFO] received Windows console close event; shutting log-core down
[21:05:57] [INFO] received Windows console close event; shutting log-core down
[21:36:03] [INFO] received Windows console close event; shutting log-core down
[22:30:33] [INFO] received Windows console close event; shutting log-core down
[22:33:35] [INFO] received Windows console close event; shutting log-core down
[22:37:29] [INFO] received Windows console close event; shutting log-core down
[22:38:40] [INFO] received Windows console close event; shutting log-core down
[22:43:10] [INFO] received Windows console close event; shutting log-core down
[22:43:12] [INFO] received Windows console close event; shutting log-core down
[23:36:53] [INFO] received Windows console close event; shutting log-core down
[23:37:42] [INFO] received Windows console close event; shutting log-core down
[23:39:04] [INFO] received Windows console close event; shutting log-core down
[23:39:53] [INFO] received Windows console close event; shutting log-core down
[23:59:31] [INFO] received Windows console close event; shutting log-core down
[00:03:50] [INFO] received Windows console close event; shutting log-core down
[00:08:34] [INFO] received Windows console close event; shutting log-core down
[00:09:09] [INFO] received Windows console close event; shutting log-core down
[00:09:36] [INFO] received Windows console close event; shutting log-core down
[00:14:32] [INFO] received Windows console close event; shutting log-core down
[00:14:40] [INFO] received Windows console close event; shutting log-core down
[13:15:09] [INFO] received Windows console close event; shutting log-core down
[13:28:23] [INFO] received Windows console close event; shutting log-core down
[13:58:15] [INFO] received Windows console close event; shutting log-core down
[14:10:03] [INFO] received Windows console close event; shutting log-core down
[14:14:50] [INFO] received Windows console close event; shutting log-core down
[15:09:27] [INFO] received Windows console close event; shutting log-core down
[15:10:13] [INFO] received Windows console close event; shutting log-core down
[15:13:16] [INFO] received Windows console close event; shutting log-core down
[15:18:14] [INFO] received Windows console close event; shutting log-core down
[17:51:32] [INFO] received Windows console close event; shutting log-core down
[17:52:50] [INFO] received Windows console close event; shutting log-core down
[17:53:57] [INFO] received Windows console close event; shutting log-core down
[17:54:12] [INFO] received Windows console close event; shutting log-core down
[17:54:26] [INFO] received Windows console close event; shutting log-core down
[17:55:03] [INFO] received Windows console close event; shutting log-core down
[17:55:47] [INFO] received Windows console close event; shutting log-core down
[18:07:08] [INFO] received Windows console close event; shutting log-core down
[18:10:23] [INFO] received Windows console close event; shutting log-core down
[18:54:18] [INFO] received Windows console close event; shutting log-core down
[19:17:05] [INFO] received Windows console close event; shutting log-core down
[19:20:35] [INFO] received Windows console close event; shutting log-core down
[19:21:32] [INFO] received Windows console close event; shutting log-core down
[19:22:22] [INFO] received Windows console close event; shutting log-core down
[19:23:53] [INFO] received Windows console close event; shutting log-core down
[19:51:39] [INFO] received Windows console close event; shutting log-core down
[20:51:23] [INFO] received Windows console close event; shutting log-core down
[23:52:59] [INFO] received Windows console close event; shutting log-core down
[23:53:55] [INFO] received Windows console close event; shutting log-core down
[23:54:19] [INFO] received Windows console close event; shutting log-core down
[12:39:19] [INFO] received Windows console close event; shutting log-core down
[12:46:05] [INFO] received Windows console close event; shutting log-core down
[14:30:23] [INFO] received Windows console close event; shutting log-core down
[14:43:50] [INFO] received Windows console close event; shutting log-core down
[14:49:10] [INFO] received Windows console close event; shutting log-core down
[14:50:17] [INFO] received Windows console close event; shutting log-core down
[14:54:30] [INFO] received Windows console close event; shutting log-core down
[15:01:11] [INFO] received Windows console close event; shutting log-core down
[15:01:57] [INFO] received Windows console close event; shutting log-core down
[15:15:06] [INFO] received Windows console close event; shutting log-core down
[21:01:09] [INFO] received Windows console close event; shutting log-core down
[22:50:14] [INFO] received Windows console close event; shutting log-core down
[22:57:36] [INFO] received Windows console close event; shutting log-core down
[22:58:15] [INFO] received Windows console close event; shutting log-core down
[23:00:58] [INFO] received Windows console close event; shutting log-core down
[23:05:39] [INFO] received Windows console close event; shutting log-core down
[18:20:43] [INFO] received Windows console close event; shutting log-core down
[19:41:49] [INFO] received Windows console close event; shutting log-core down
[20:07:23] [INFO] received Windows console close event; shutting log-core down
[20:09:14] [INFO] received Windows console close event; shutting log-core down
[20:10:02] [INFO] received Windows console close event; shutting log-core down
[20:52:39] [INFO] received Windows console close event; shutting log-core down
[21:29:19] [INFO] received Windows console close event; shutting log-core down
[22:03:15] [INFO] received Windows console close event; shutting log-core down
[22:18:53] [INFO] received Windows console close event; shutting log-core down
[18:57:23] [INFO] received Windows console close event; shutting log-core down
[19:00:19] [INFO] received Windows console close event; shutting log-core down
[21:01:03] [INFO] received Windows console close event; shutting log-core down
[20:57:29] [INFO] received Windows console close event; shutting log-core down
[21:05:31] [INFO] received Windows console close event; shutting log-core down
[21:23:21] [INFO] received Windows console close event; shutting log-core down
[21:24:11] [INFO] received Windows console close event; shutting log-core down
[21:35:27] [INFO] received Windows console close event; shutting log-core down
[21:52:34] [INFO] received Windows console close event; shutting log-core down
[22:00:47] [INFO] received Windows console close event; shutting log-core down
[22:05:04] [INFO] received Windows console close event; shutting log-core down
[22:39:37] [INFO] received Windows console close event; shutting log-core down
[22:58:20] [INFO] received Windows console close event; shutting log-core down
[18:04:45] [INFO] received Windows console close event; shutting log-core down
[18:30:22] [INFO] received Windows console close event; shutting log-core down
[22:45:49] [INFO] received Windows console close event; shutting log-core down
[20:03:21] [INFO] received Windows console close event; shutting log-core down
[14:25:19] [INFO] received Windows console close event; shutting log-core down
[14:45:16] [INFO] received Windows console close event; shutting log-core down
[14:59:54] [INFO] received Windows console close event; shutting log-core down
[15:09:00] [INFO] received Windows console close event; shutting log-core down
[15:22:04] [INFO] received Windows console close event; shutting log-core down
[15:40:53] [INFO] received Windows console close event; shutting log-core down
[22:34:42] [INFO] received Windows console close event; shutting log-core down
[22:59:10] [INFO] received Windows console close event; shutting log-core down
[23:02:53] [INFO] received Windows console close event; shutting log-core down
[23:03:32] [INFO] received Windows console close event; shutting log-core down
[23:04:31] [INFO] received Windows console close event; shutting log-core down
[17:36:32] [INFO] received Windows console close event; shutting log-core down
[20:21:45] [INFO] received Windows console close event; shutting log-core down
[22:01:43] [INFO] received Windows console close event; shutting log-core down
[22:26:34] [INFO] received Windows console close event; shutting log-core down
[22:35:49] [INFO] received Windows console close event; shutting log-core down
[14:14:40] [INFO] received Windows console close event; shutting log-core down
[21:59:30] [INFO] received Windows console close event; shutting log-core down
[22:01:12] [INFO] received Windows console close event; shutting log-core down
[14:26:05] [INFO] received Windows console close event; shutting log-core down
[15:19:38] [INFO] received Windows console close event; shutting log-core down
[15:20:56] [INFO] received Windows console close event; shutting log-core down
[15:29:44] [INFO] received Windows console close event; shutting log-core down
[17:31:45] [INFO] received Windows console close event; shutting log-core down
[20:51:12] [INFO] received Windows console close event; shutting log-core down
[20:53:47] [INFO] received Windows console close event; shutting log-core down
[21:07:27] [INFO] received Windows console close event; shutting log-core down
[22:21:30] [INFO] received Windows console close event; shutting log-core down
[00:19:14] [INFO] received Windows console close event; shutting log-core down
[00:36:18] [INFO] received Windows console close event; shutting log-core down
[01:41:07] [INFO] received Windows console close event; shutting log-core down
[02:29:12] [INFO] received Windows console close event; shutting log-core down
[02:46:17] [INFO] received Windows console close event; shutting log-core down
[02:50:36] [INFO] received Windows console close event; shutting log-core down
[02:52:57] [INFO] received Windows console close event; shutting log-core down
[13:36:57] [INFO] received Windows console close event; shutting log-core down
[14:58:12] [INFO] received Windows console close event; shutting log-core down
[14:58:13] [INFO] received Windows console close event; shutting log-core down
[15:01:58] [INFO] received Windows console close event; shutting log-core down
[15:08:27] [INFO] received Windows console close event; shutting log-core down
[15:21:10] [INFO] received Windows console close event; shutting log-core down
[18:41:02] [INFO] received Windows console close event; shutting log-core down
[19:31:51] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[19:36:34] [INFO] received Windows console close event; shutting log-core down
[20:53:16] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[20:55:06] [INFO] received Windows console close event; shutting log-core down
[21:05:08] [INFO] received Windows console close event; shutting log-core down
[21:05:30] [INFO] received Windows console close event; shutting log-core down
[21:07:07] [INFO] received Windows console close event; shutting log-core down
[21:10:37] [INFO] received Windows console close event; shutting log-core down
[21:12:58] [INFO] received Windows console close event; shutting log-core down
[21:28:59] [INFO] received Windows console close event; shutting log-core down
[21:48:02] [INFO] received Windows console close event; shutting log-core down
[21:54:44] [INFO] received Windows console close event; shutting log-core down
[22:03:23] [INFO] received Windows console close event; shutting log-core down
[22:08:31] [INFO] received Windows console close event; shutting log-core down
[23:39:28] [INFO] received Windows console close event; shutting log-core down
[23:41:13] [INFO] received Windows console close event; shutting log-core down
[23:51:38] [INFO] received Windows console close event; shutting log-core down
[23:54:07] [INFO] received Windows console close event; shutting log-core down
[21:27:49] [INFO] received Windows console close event; shutting log-core down
[21:53:16] [INFO] received Windows console close event; shutting log-core down
[21:58:02] [INFO] received Windows console close event; shutting log-core down
[22:06:45] [INFO] received Windows console close event; shutting log-core down
[22:20:42] [INFO] received Windows console close event; shutting log-core down
[22:25:37] [INFO] received Windows console close event; shutting log-core down
[22:30:40] [INFO] received Windows console close event; shutting log-core down
[22:42:34] [INFO] received Windows console close event; shutting log-core down
[22:50:09] [INFO] received Windows console close event; shutting log-core down
[23:03:00] [INFO] received Windows console close event; shutting log-core down
[11:46:15] [INFO] received Windows console close event; shutting log-core down
[12:11:54] [INFO] received Windows console close event; shutting log-core down
[12:24:20] [INFO] received Windows console close event; shutting log-core down
[12:29:22] [INFO] received Windows console close event; shutting log-core down
[14:18:14] [INFO] received Windows console close event; shutting log-core down
[14:19:01] [INFO] received Windows console close event; shutting log-core down
[14:26:22] [INFO] received Windows console close event; shutting log-core down
[14:38:20] [INFO] received Windows console close event; shutting log-core down
[15:08:11] [INFO] received Windows console close event; shutting log-core down
[15:16:56] [INFO] received Windows console close event; shutting log-core down
[15:50:32] [INFO] received Windows console close event; shutting log-core down
[15:53:37] [INFO] received Windows console close event; shutting log-core down
[16:25:51] [INFO] received Windows console close event; shutting log-core down
[16:37:11] [INFO] received Windows console close event; shutting log-core down
[17:05:40] [INFO] received Windows console close event; shutting log-core down
[17:40:41] [INFO] received Windows console close event; shutting log-core down
[17:50:01] [INFO] received Windows console close event; shutting log-core down
[18:11:08] [INFO] received Windows console close event; shutting log-core down
[18:13:08] [INFO] received Windows console close event; shutting log-core down
[18:15:37] [INFO] received Windows console close event; shutting log-core down
[18:18:24] [INFO] received Windows console close event; shutting log-core down
[18:41:50] [INFO] received Windows console close event; shutting log-core down
[18:51:07] [INFO] received Windows console close event; shutting log-core down
[18:58:13] [INFO] received Windows console close event; shutting log-core down
[19:08:58] [INFO] received Windows console close event; shutting log-core down
[21:07:50] [INFO] received Windows console close event; shutting log-core down
[00:52:47] [INFO] received Windows console close event; shutting log-core down
[01:19:48] [INFO] received Windows console close event; shutting log-core down
[01:26:47] [INFO] received Windows console close event; shutting log-core down
[01:33:37] [INFO] received Windows console close event; shutting log-core down
[01:43:56] [INFO] received Windows console close event; shutting log-core down
[01:55:17] [INFO] received Windows console close event; shutting log-core down
[02:03:22] [INFO] received Windows console close event; shutting log-core down
[10:11:45] [INFO] received Windows console close event; shutting log-core down
[10:59:35] [INFO] received Windows console close event; shutting log-core down
[11:37:06] [INFO] received Windows console close event; shutting log-core down
[11:46:13] [INFO] received Windows console close event; shutting log-core down
[11:48:06] [INFO] received Windows console close event; shutting log-core down
[11:49:58] [INFO] received Windows console close event; shutting log-core down
[12:22:50] [INFO] received Windows console close event; shutting log-core down
[13:37:44] [INFO] received Windows console close event; shutting log-core down
[13:44:38] [INFO] received Windows console close event; shutting log-core down
[13:46:47] [INFO] received Windows console close event; shutting log-core down
[19:06:46] [INFO] received Windows console close event; shutting log-core down
[19:37:43] [INFO] received Windows console close event; shutting log-core down
[19:42:32] [INFO] received Windows console close event; shutting log-core down
[19:46:08] [INFO] received Windows console close event; shutting log-core down
[20:18:17] [INFO] received Windows console close event; shutting log-core down
[20:21:47] [INFO] received Windows console close event; shutting log-core down
[21:40:23] [INFO] received Windows console close event; shutting log-core down
[15:09:44] [INFO] received Windows console close event; shutting log-core down
[15:19:56] [INFO] received Windows console close event; shutting log-core down
[18:59:03] [INFO] received Windows console close event; shutting log-core down
[22:08:04] [INFO] received Windows console close event; shutting log-core down
[22:20:05] [INFO] received Windows console close event; shutting log-core down
[14:46:56] [INFO] received Windows console close event; shutting log-core down
[16:45:17] [INFO] received Windows console close event; shutting log-core down
[17:11:13] [INFO] received Windows console close event; shutting log-core down
[20:38:33] [INFO] received Windows console close event; shutting log-core down
[20:54:12] [INFO] received Windows console close event; shutting log-core down
[21:01:55] [INFO] received Windows console close event; shutting log-core down
[21:09:30] [INFO] received Windows console close event; shutting log-core down
[21:45:45] [INFO] received Windows console close event; shutting log-core down
[21:51:37] [INFO] received Windows console close event; shutting log-core down
[21:58:11] [INFO] received Windows console close event; shutting log-core down
[22:06:16] [INFO] received Windows console close event; shutting log-core down
[22:11:58] [INFO] received Windows console close event; shutting log-core down
[22:13:55] [INFO] received Windows console close event; shutting log-core down
[23:21:55] [INFO] received Windows console close event; shutting log-core down
[23:53:04] [INFO] received Windows console close event; shutting log-core down
[23:59:55] [INFO] received Windows console close event; shutting log-core down
[18:04:43] [INFO] received Windows console close event; shutting log-core down
[18:25:24] [INFO] received Windows console close event; shutting log-core down
[14:57:26] [INFO] received Windows console close event; shutting log-core down
[20:34:17] [INFO] received Windows console close event; shutting log-core down
[21:42:28] [INFO] received Windows console close event; shutting log-core down
[21:46:33] [INFO] received Windows console close event; shutting log-core down
[15:14:26] [INFO] received Windows console close event; shutting log-core down
[21:58:44] [INFO] received Windows console close event; shutting log-core down
[17:40:30] [INFO] received Windows console close event; shutting log-core down
[00:53:38] [INFO] received Windows console close event; shutting log-core down
[13:09:15] [INFO] received Windows console close event; shutting log-core down
[13:30:46] [INFO] received Windows console close event; shutting log-core down
[15:15:18] [INFO] received Windows console close event; shutting log-core down
[17:28:03] [INFO] received Windows console close event; shutting log-core down
[17:32:11] [INFO] received Windows console close event; shutting log-core down
[21:48:24] [INFO] received Windows console close event; shutting log-core down
[11:10:02] [INFO] received Windows console close event; shutting log-core down
[12:06:01] [INFO] received Windows console close event; shutting log-core down
[14:27:05] [INFO] received Windows console close event; shutting log-core down
[14:27:07] [INFO] received Windows console close event; shutting log-core down
[14:38:38] [INFO] received Windows console close event; shutting log-core down
[14:50:36] [INFO] received Windows console close event; shutting log-core down
[15:09:27] [INFO] received Windows console close event; shutting log-core down
[15:11:30] [INFO] received Windows console close event; shutting log-core down
[17:02:48] [INFO] received Windows console close event; shutting log-core down
[20:07:54] [INFO] received Windows console close event; shutting log-core down
[12:44:20] [INFO] received Windows console close event; shutting log-core down
[12:46:58] [INFO] received Windows console close event; shutting log-core down
[12:51:19] [INFO] received Windows console close event; shutting log-core down
[12:53:04] [INFO] received Windows console close event; shutting log-core down
[12:55:31] [INFO] received Windows console close event; shutting log-core down
[13:01:44] [INFO] received Windows console close event; shutting log-core down
[13:06:32] [INFO] received Windows console close event; shutting log-core down
[13:08:18] [INFO] received Windows console close event; shutting log-core down
[13:08:42] [INFO] received Windows console close event; shutting log-core down
[13:11:03] [INFO] received Windows console close event; shutting log-core down
[14:08:35] [INFO] received Windows console close event; shutting log-core down
[14:11:28] [INFO] received Windows console close event; shutting log-core down
[14:23:01] [INFO] received Windows console close event; shutting log-core down
[14:23:37] [INFO] received Windows console close event; shutting log-core down
[14:24:33] [INFO] received Windows console close event; shutting log-core down
[16:36:19] [INFO] received Windows console close event; shutting log-core down
[23:25:27] [INFO] received Windows console close event; shutting log-core down
[23:06:33] [INFO] received Windows console close event; shutting log-core down
[14:25:12] [INFO] received Windows console close event; shutting log-core down
[12:17:00] [INFO] received Windows console close event; shutting log-core down
[16:45:42] [INFO] received Windows console close event; shutting log-core down
[16:38:45] [INFO] received Windows console close event; shutting log-core down
[16:38:48] [INFO] received Windows console close event; shutting log-core down
[16:55:22] [INFO] received Windows console close event; shutting log-core down
[22:54:56] [INFO] received Windows console close event; shutting log-core down
[15:12:02] [INFO] received Windows console close event; shutting log-core down
[23:05:01] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[23:05:03] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[23:05:04] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[23:05:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:07:21] [INFO] received Windows console close event; shutting log-core down
[23:01:19] [INFO] received Windows console close event; shutting log-core down
[15:00:36] [INFO] received Windows console close event; shutting log-core down
[16:15:06] [INFO] received Windows console close event; shutting log-core down
[22:53:38] [INFO] received Windows console close event; shutting log-core down
[22:54:33] [INFO] received Windows console close event; shutting log-core down
[23:09:28] [INFO] received Windows console close event; shutting log-core down
[23:36:38] [INFO] received Windows console close event; shutting log-core down
[16:39:42] [INFO] received Windows console close event; shutting log-core down
[00:08:24] [INFO] received Windows console close event; shutting log-core down
[00:09:12] [INFO] received Windows console close event; shutting log-core down
[01:22:47] [INFO] received Windows console close event; shutting log-core down
[00:00:33] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[22:13:48] [INFO] received Windows console close event; shutting log-core down
[22:50:07] [INFO] received Windows console close event; shutting log-core down
[23:57:08] [INFO] received Windows console close event; shutting log-core down
[23:58:38] [INFO] received Windows console close event; shutting log-core down
[23:59:25] [INFO] received Windows console close event; shutting log-core down
[00:36:26] [INFO] received Windows console close event; shutting log-core down
[00:42:41] [INFO] received Windows console close event; shutting log-core down
[00:50:43] [INFO] received Windows console close event; shutting log-core down
[02:43:27] [INFO] received Windows console close event; shutting log-core down
[12:26:41] [INFO] received Windows console close event; shutting log-core down
[12:28:07] [INFO] received Windows console close event; shutting log-core down
[12:29:28] [INFO] received Windows console close event; shutting log-core down
[12:40:53] [INFO] received Windows console close event; shutting log-core down
[12:42:02] [INFO] received Windows console close event; shutting log-core down
[22:24:10] [INFO] received Windows console close event; shutting log-core down
[21:52:38] [INFO] received Windows console close event; shutting log-core down
[00:18:40] [INFO] received Windows console close event; shutting log-core down
[00:29:01] [INFO] received Windows console close event; shutting log-core down
[19:41:54] [INFO] received Windows console close event; shutting log-core down
[01:10:05] [INFO] received Windows console close event; shutting log-core down
[14:07:52] [INFO] received Windows console close event; shutting log-core down
[23:19:24] [INFO] received Windows console close event; shutting log-core down
[22:21:35] [INFO] received Windows console close event; shutting log-core down
[22:22:05] [INFO] received Windows console close event; shutting log-core down
[22:24:23] [INFO] received Windows console close event; shutting log-core down
[22:39:37] [INFO] received Windows console close event; shutting log-core down
[23:06:49] [INFO] received Windows console close event; shutting log-core down
[23:09:48] [INFO] received Windows console close event; shutting log-core down
[23:30:51] [INFO] received Windows console close event; shutting log-core down
[23:32:24] [INFO] received Windows console close event; shutting log-core down
[23:35:18] [INFO] received Windows console close event; shutting log-core down
[01:10:40] [INFO] received Windows console close event; shutting log-core down
[21:13:33] [INFO] received Windows console close event; shutting log-core down
[00:07:05] [INFO] received Windows console close event; shutting log-core down
[00:07:42] [INFO] received Windows console close event; shutting log-core down
[00:21:42] [INFO] received Windows console close event; shutting log-core down
[00:24:00] [INFO] received Windows console close event; shutting log-core down
[00:26:16] [INFO] received Windows console close event; shutting log-core down
[00:28:36] [INFO] received Windows console close event; shutting log-core down
[01:21:34] [INFO] received Windows console close event; shutting log-core down
[14:46:00] [INFO] received Windows console close event; shutting log-core down
[16:02:16] [INFO] received Windows console close event; shutting log-core down
[22:00:08] [INFO] received Windows console close event; shutting log-core down
[23:20:53] [INFO] received Windows console close event; shutting log-core down
[23:26:44] [INFO] received Windows console close event; shutting log-core down
[00:06:35] [INFO] received Windows console close event; shutting log-core down
[21:59:42] [INFO] received Windows console close event; shutting log-core down
[18:34:55] [INFO] received Windows console close event; shutting log-core down
